WA00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,Area,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
53,67,11820,53067011820,8351,3325,P,70723997,69584428,53,67,11821,53067011821,4224,1713,W,34372399,33576679,34372399,33576679,48.6,48.25,100,100,4224,50.58,100,1713,51.52,100
53,67,11820,53067011820,8351,3325,P,70723997,69584428,53,67,11822,53067011822,4127,1612,W,36314468,35970619,36314468,35970619,51.35,51.69,100,100,4127,49.42,100,1612,48.48,100
53,67,11900,53067011900,6767,3459,W,160385842,135775938,53,67,11900,53067011900,6767,3459,P,160422522,135812618,160385842,135775938,100,100,99.98,99.97,6767,100,100,3459,100,100
53,67,12000,53067012000,7157,2647,P,39041992,23348952,53,67,11000,53067011000,4879,2107,P,30497546,27944344,2657,2657,0.01,0.01,0.01,0.01,0,0,0,0,0,0
53,67,12000,53067012000,7157,2647,P,39041992,23348952,53,67,12000,53067012000,7158,2649,P,39269402,23576362,39039335,23346295,99.99,99.99,99.41,99.02,7157,100,99.99,2647,100,99.92
53,67,12100,53067012100,4175,1867,P,47511147,29109439,53,67,12100,53067012100,4175,1867,P,45709026,29109439,45467964,29109439,95.7,100,99.47,100,4175,100,100,1867,100,100
53,67,12100,53067012100,4175,1867,P,47511147,29109439,53,67,990100,53067990100,0,0,P,26834259,0,2043183,0,4.3,0,7.61,0,0,0,0,0,0,0
53,67,12210,53067012210,9568,4316,P,29931277,28589510,53,67,12211,53067012211,2563,1015,W,19765122,18575402,19765122,18575402,66.04,64.97,100,100,2563,26.79,100,1015,23.52,100
53,67,12210,53067012210,9568,4316,P,29931277,28589510,53,67,12212,53067012212,7005,3301,P,10039187,10039187,10014108,10014108,33.46,35.03,99.75,99.75,7005,73.21,100,3301,76.48,100
53,67,12210,53067012210,9568,4316,P,29931277,28589510,53,67,990100,53067990100,0,0,P,26834259,0,152047,0,0.51,0,0.57,0,0,0,0,0,0,0
53,67,12220,53067012220,12347,5171,P,96279189,61563165,53,67,12100,53067012100,4175,1867,P,45709026,29109439,241062,0,0.25,0,0.53,0,0,0,0,0,0,0
53,67,12220,53067012220,12347,5171,P,96279189,61563165,53,67,12221,53067012221,5219,2114,W,40055330,34810527,40055330,34810527,41.6,56.54,100,100,5219,42.27,100,2114,40.88,100
53,67,12220,53067012220,12347,5171,P,96279189,61563165,53,67,12222,53067012222,7128,3057,W,31343768,26752638,31343768,26752638,32.56,43.46,100,100,7128,57.73,100,3057,59.12,100
53,67,12220,53067012220,12347,5171,P,96279189,61563165,53,67,990100,53067990100,0,0,P,26834259,0,24639029,0,25.59,0,91.82,0,0,0,0,0,0,0
53,67,12310,53067012310,9225,3475,W,13257782,13239658,53,67,12310,53067012310,9225,3475,W,13257782,13239658,13257782,13239658,100,100,100,100,9225,100,100,3475,100,100
53,67,12320,53067012320,2839,1149,W,30064941,29847009,53,67,12320,53067012320,2839,1149,W,30064941,29847009,30064941,29847009,100,100,100,100,2839,100,100,1149,100,100
53,67,12330,53067012330,4246,1872,W,3170179,3170179,53,67,12330,53067012330,4246,1872,W,3170179,3170179,3170179,3170179,100,100,100,100,4246,100,100,1872,100,100
53,67,12410,53067012410,12148,4659,P,46972752,46686545,53,67,12411,53067012411,7354,2854,P,24936393,24750944,24931188,24750944,53.08,53.02,99.98,100,7354,60.54,100,2854,61.26,100
53,67,12410,53067012410,12148,4659,P,46972752,46686545,53,67,12412,53067012412,4794,1805,W,22041564,21935601,22041564,21935601,46.92,46.98,100,100,4794,39.46,100,1805,38.74,100
53,67,12420,53067012420,4021,1694,W,89018680,87317370,53,67,12420,53067012420,4021,1694,W,89018680,87317370,89018680,87317370,100,100,100,100,4021,100,100,1694,100,100
53,67,12500,53067012500,14296,6039,P,474298276,461708060,53,41,971800,53041971800,4175,2183,P,1125648703,1119123409,165466,165202,0.03,0.04,0.01,0.01,0,0,0,0,0,0
53,67,12500,53067012500,14296,6039,P,474298276,461708060,53,53,73200,53053073200,6220,2951,P,559620139,547849892,2172,0,0,0,0,0,0,0,0,0,0,0
53,67,12500,53067012500,14296,6039,P,474298276,461708060,53,67,12510,53067012510,3233,1424,P,147396408,140530311,147309558,140489768,31.06,30.43,99.94,99.97,3233,22.61,100,1424,23.58,100
53,67,12500,53067012500,14296,6039,P,474298276,461708060,53,67,12520,53067012520,7154,3002,P,258342441,253151341,258342256,253151156,54.47,54.83,100,100,7154,50.04,100,3002,49.71,100
53,67,12500,53067012500,14296,6039,P,474298276,461708060,53,67,12530,53067012530,3909,1613,W,68478824,67901934,68478824,67901934,14.44,14.71,100,100,3909,27.34,100,1613,26.71,100
53,67,12600,53067012600,10201,4320,P,287986661,282393309,53,67,12610,53067012610,5682,2413,W,131771644,128454384,131771644,128454384,45.76,45.49,100,100,5682,55.7,100,2413,55.86,100
53,67,12600,53067012600,10201,4320,P,287986661,282393309,53,67,12620,53067012620,4519,1907,P,156215414,153939322,156215017,153938925,54.24,54.51,100,100,4519,44.3,100,1907,44.14,100
53,67,12700,53067012700,14988,5563,P,231264520,228575548,53,41,970100,53041970100,3379,1349,P,450943919,450232173,3771,2770,0,0,0,0,0,0,0,0,0,0
53,67,12700,53067012700,14988,5563,P,231264520,228575548,53,41,970300,53041970300,4973,2264,P,15305526,15018868,4801,4801,0,0,0.03,0.03,0,0,0,0,0,0
53,67,12700,53067012700,14988,5563,P,231264520,228575548,53,67,12710,53067012710,2246,867,P,41626362,41530313,41625037,41529196,18,18.17,100,100,2246,14.99,100,867,15.59,100
53,67,12700,53067012700,14988,5563,P,231264520,228575548,53,67,12720,53067012720,6400,2389,P,79095490,77580680,78909568,77394758,34.12,33.86,99.76,99.76,6400,42.7,100,2389,42.94,100
53,67,12700,53067012700,14988,5563,P,231264520,228575548,53,67,12730,53067012730,6342,2307,W,110721343,109644023,110721343,109644023,47.88,47.97,100,100,6342,42.31,100,2307,41.47,100
53,69,950100,53069950100,3978,2067,W,743797085,682138841,53,69,950100,53069950100,3978,2067,W,743797085,682138841,743797085,682138841,100,100,100,100,3978,100,100,2067,100,100
53,71,920000,53071920000,5224,1884,W,1710856823,1636341943,53,71,920000,53071920000,5224,1884,W,1710856823,1636341943,1710856823,1636341943,100,100,100,100,5224,100,100,1884,100,100
53,71,920100,53071920100,4880,2108,W,1471831820,1471819683,53,71,920100,53071920100,4880,2108,W,1471831820,1471819683,1471831820,1471819683,100,100,100,100,4880,100,100,2108,100,100
53,71,920200,53071920200,3861,1437,W,70601253,70551624,53,71,920200,53071920200,3861,1437,P,70601268,70551639,70601253,70551624,100,100,100,100,3861,100,100,1437,100,100
53,71,920300,53071920300,8585,3682,W,5531811,5531811,53,71,920300,53071920300,8585,3682,W,5531811,5531811,5531811,5531811,100,100,100,100,8585,100,100,3682,100,100
53,71,920400,53071920400,2317,5,W,2316489,2316489,53,71,920400,53071920400,2317,5,W,2316489,2316489,2316489,2316489,100,100,100,100,2317,100,100,5,100,100
53,71,920500,53071920500,2839,1020,W,3776144,3776144,53,71,920500,53071920500,2839,1020,W,3776144,3776144,3776144,3776144,100,100,100,100,2839,100,100,1020,100,100
53,71,920600,53071920600,5874,2597,W,6708310,6708310,53,71,920600,53071920600,5874,2597,W,6708310,6708310,6708310,6708310,100,100,100,100,5874,100,100,2597,100,100
53,71,920701,53071920701,3735,1927,W,1853531,1853531,53,71,920701,53071920701,3735,1927,W,1853531,1853531,1853531,1853531,100,100,100,100,3735,100,100,1927,100,100
53,71,920702,53071920702,4649,2015,W,3550764,3550705,53,71,920702,53071920702,4649,2015,W,3550764,3550705,3550764,3550705,100,100,100,100,4649,100,100,2015,100,100
53,71,920800,53071920800,8309,3352,P,5050376,4988523,53,71,920200,53071920200,3861,1437,P,70601268,70551639,15,15,0,0,0,0,0,0,0,0,0,0
53,71,920800,53071920800,8309,3352,P,5050376,4988523,53,71,920801,53071920801,4915,2160,W,3745843,3683990,3745843,3683990,74.17,73.85,100,100,4915,59.15,100,2160,64.44,100
53,71,920800,53071920800,8309,3352,P,5050376,4988523,53,71,920802,53071920802,3394,1192,W,1304518,1304518,1304518,1304518,25.83,26.15,100,100,3394,40.85,100,1192,35.56,100
53,71,920900,53071920900,8508,3424,W,82369237,82180152,53,71,920900,53071920900,8508,3424,W,82369237,82180152,82369237,82180152,100,100,100,100,8508,100,100,3424,100,100
53,73,100,53073000100,8998,4190,W,87130845,86779508,53,73,100,53073000100,8998,4190,W,87130845,86779508,87130845,86779508,100,100,100,100,8998,100,100,4190,100,100
53,73,200,53073000200,9737,4678,W,45579374,42714496,53,73,200,53073000200,9737,4678,W,45579374,42714496,45579374,42714496,100,100,100,100,9737,100,100,4678,100,100
53,73,300,53073000300,7430,3509,W,7734500,6431075,53,73,300,53073000300,7430,3509,W,7734500,6431075,7734500,6431075,100,100,100,100,7430,100,100,3509,100,100
53,73,400,53073000400,6349,2989,W,5127548,4590149,53,73,400,53073000400,6349,2989,W,5127548,4590149,5127548,4590149,100,100,100,100,6349,100,100,2989,100,100
53,73,500,53073000500,7857,3612,P,4211692,3789050,53,73,501,53073000501,5189,2303,W,2541846,2541846,2541846,2541846,60.35,67.08,100,100,5189,66.04,100,2303,63.76,100
53,73,500,53073000500,7857,3612,P,4211692,3789050,53,73,502,53073000502,2668,1309,P,1669960,1247204,1669846,1247204,39.65,32.92,99.99,100,2668,33.96,100,1309,36.24,100
53,73,600,53073000600,1638,832,P,1220844,1063019,53,73,502,53073000502,2668,1309,P,1669960,1247204,114,0,0.01,0,0.01,0,0,0,0,0,0,0
53,73,600,53073000600,1638,832,P,1220844,1063019,53,73,600,53073000600,1638,832,W,1220730,1063019,1220730,1063019,99.99,100,100,100,1638,100,100,832,100,100
53,73,700,53073000700,6489,2764,W,3158691,3158691,53,73,700,53073000700,6489,2764,W,3158691,3158691,3158691,3158691,100,100,100,100,6489,100,100,2764,100,100
53,73,801,53073000801,12917,5336,P,19000251,15688476,53,73,803,53073000803,6275,2782,W,4620329,4604078,4620329,4604078,24.32,29.35,100,100,6275,48.58,100,2782,52.14,100
53,73,801,53073000801,12917,5336,P,19000251,15688476,53,73,804,53073000804,6642,2554,W,14379922,11084398,14379922,11084398,75.68,70.65,100,100,6642,51.42,100,2554,47.86,100
53,73,802,53073000802,12949,5823,P,138376476,121646459,53,73,805,53073000805,4966,2122,W,27852240,26695370,27852240,26695370,20.13,21.95,100,100,4966,38.35,100,2122,36.44,100
53,73,802,53073000802,12949,5823,P,138376476,121646459,53,73,806,53073000806,7983,3701,P,110526500,94953353,110524236,94951089,79.87,78.05,100,100,7983,61.65,100,3701,63.56,100
53,73,900,53073000900,12471,5435,P,22339196,21754603,53,73,901,53073000901,6638,3035,W,5284314,5284314,5284314,5284314,23.65,24.29,100,100,6638,53.23,100,3035,55.84,100
53,73,900,53073000900,12471,5435,P,22339196,21754603,53,73,902,53073000902,5833,2400,W,17054882,16470289,17054882,16470289,76.35,75.71,100,100,5833,46.77,100,2400,44.16,100
53,73,1000,53073001000,7138,1728,W,2481582,2481582,53,73,1000,53073001000,7138,1728,W,2481582,2481582,2481582,2481582,100,100,100,100,7138,100,100,1728,100,100
53,73,1100,53073001100,6637,3485,W,72562318,5694083,53,73,1100,53073001100,6637,3485,W,72562318,5694083,72562318,5694083,100,100,100,100,6637,100,100,3485,100,100
53,73,1200,53073001200,10004,5326,P,90303282,60108145,53,73,1201,53073001201,6489,3283,W,2468909,2468909,2468909,2468909,2.73,4.11,100,100,6489,64.86,100,3283,61.64,100
53,73,1200,53073001200,10004,5326,P,90303282,60108145,53,73,1202,53073001202,3515,2043,W,87834373,57639236,87834373,57639236,97.27,95.89,100,100,3515,35.14,100,2043,38.36,100
53,73,10100,53073010100,7895,4398,P,4342346470,4232831338,53,73,806,53073000806,7983,3701,P,110526500,94953353,2264,2264,0,0,0,0,0,0,0,0,0,0
53,73,10100,53073010100,7895,4398,P,4342346470,4232831338,53,73,10100,53073010100,7895,4398,W,4342344206,4232829074,4342344206,4232829074,100,100,100,100,7895,100,100,4398,100,100
53,73,10200,53073010200,8079,3086,W,184224112,181256321,53,73,10200,53073010200,8079,3086,W,184224112,181256321,184224112,181256321,100,100,100,100,8079,100,100,3086,100,100
53,73,10301,53073010301,6792,2555,P,93955650,93202858,53,73,10301,53073010301,6792,2555,W,93899339,93202858,93899339,93202858,99.94,100,100,100,6792,100,100,2555,100,100
53,73,10301,53073010301,6792,2555,P,93955650,93202858,53,73,10600,53073010600,6480,2426,P,50642482,49666248,56311,0,0.06,0,0.11,0,0,0,0,0,0,0
53,73,10302,53073010302,4483,1963,W,4383909,4256932,53,73,10302,53073010302,4483,1963,W,4383909,4256932,4383909,4256932,100,100,100,100,4483,100,100,1963,100,100
53,73,10303,53073010303,5103,1822,W,22927564,22854852,53,73,10303,53073010303,5103,1822,W,22927564,22854852,22927564,22854852,100,100,100,100,5103,100,100,1822,100,100
53,73,10401,53073010401,8049,3401,W,84636426,79700428,53,73,10401,53073010401,8049,3401,W,84636426,79700428,84636426,79700428,100,100,100,100,8049,100,100,3401,100,100
53,73,10402,53073010402,11382,6762,P,246404315,80913484,53,73,10403,53073010403,5130,3255,W,60898431,21282606,60898431,21282606,24.71,26.3,100,100,5130,45.07,100,3255,48.14,100
53,73,10402,53073010402,11382,6762,P,246404315,80913484,53,73,10404,53073010404,6252,3507,W,185505884,59630878,185505884,59630878,75.29,73.7,100,100,6252,54.93,100,3507,51.86,100
53,73,10501,53073010501,7274,2792,W,157863551,82430666,53,73,10501,53073010501,7274,2792,W,157863551,82430666,157863551,82430666,100,100,100,100,7274,100,100,2792,100,100
53,73,10502,53073010502,7426,2900,P,20207695,19544883,53,73,10502,53073010502,7426,2900,W,20158191,19544883,20158191,19544883,99.76,100,100,100,7426,100,100,2900,100,100
53,73,10502,53073010502,7426,2900,P,20207695,19544883,53,73,10600,53073010600,6480,2426,P,50642482,49666248,49504,0,0.24,0,0.1,0,0,0,0,0,0,0
53,73,10600,53073010600,6480,2426,W,50536667,49666248,53,73,10600,53073010600,6480,2426,P,50642482,49666248,50536667,49666248,100,100,99.79,100,6480,100,100,2426,100,100
53,73,10700,53073010700,10579,3832,P,146413059,144033347,53,73,10701,53073010701,6197,2263,W,87005414,85518880,87005414,85518880,59.42,59.37,100,100,6197,58.58,100,2263,59.06,100
53,73,10700,53073010700,10579,3832,P,146413059,144033347,53,73,10702,53073010702,4382,1569,W,59407645,58514467,59407645,58514467,40.58,40.63,100,100,4382,41.42,100,1569,40.94,100
53,73,10800,53073010800,4706,1989,W,94989265,53520348,53,73,940000,53073940000,4706,1989,W,94989265,53520348,94989265,53520348,100,100,100,100,4706,100,100,1989,100,100
53,73,10900,53073010900,964,964,W,187004518,23970348,53,73,10900,53073010900,964,964,W,187004518,23970348,187004518,23970348,100,100,100,100,964,100,100,964,100,100
53,73,11000,53073011000,1314,2068,W,348838271,12652231,53,73,11000,53073011000,1314,2068,W,348838271,12652231,348838271,12652231,100,100,100,100,1314,100,100,2068,100,100
53,75,100,53075000100,6520,1358,W,1465318,1465318,53,75,100,53075000100,6520,1358,W,1465318,1465318,1465318,1465318,100,100,100,100,6520,100,100,1358,100,100
53,75,200,53075000200,6543,3048,W,109087091,109087091,53,75,200,53075000200,6543,3048,W,109087091,109087091,109087091,109087091,100,100,100,100,6543,100,100,3048,100,100
53,75,300,53075000300,4504,2089,W,161948354,161948354,53,75,300,53075000300,4504,2089,W,161948354,161948354,161948354,161948354,100,100,100,100,4504,100,100,2089,100,100
53,75,400,53075000400,3738,1914,W,137017971,137017971,53,75,400,53075000400,3738,1914,W,137017971,137017971,137017971,137017971,100,100,100,100,3738,100,100,1914,100,100
53,75,500,53075000500,3212,485,W,1472255,1472255,53,75,500,53075000500,3212,485,W,1472255,1472255,1472255,1472255,100,100,100,100,3212,100,100,485,100,100
53,75,600,53075000600,7383,4029,W,84136503,84136503,53,75,600,53075000600,7383,4029,W,84136503,84136503,84136503,84136503,100,100,100,100,7383,100,100,4029,100,100
53,75,700,53075000700,3507,1711,W,903259479,903256848,53,75,700,53075000700,3507,1711,W,903259479,903256848,903259479,903256848,100,100,100,100,3507,100,100,1711,100,100
53,75,800,53075000800,3521,1708,W,354828293,354818818,53,75,800,53075000800,3521,1708,W,354828293,354818818,354828293,354818818,100,100,100,100,3521,100,100,1708,100,100
53,75,900,53075000900,3733,1935,W,2064716401,2052996542,53,75,900,53075000900,3733,1935,P,2064717757,2052997898,2064716401,2052996542,100,100,100,100,3733,100,100,1935,100,100
53,75,1000,53075001000,2115,1046,W,1822023157,1785814873,53,75,1000,53075001000,2115,1046,W,1822023157,1785814873,1822023157,1785814873,100,100,100,100,2115,100,100,1046,100,100
53,77,100,53077000100,3095,988,W,2942750,2942750,53,77,100,53077000100,3095,988,W,2942750,2942750,2942750,2942750,100,100,100,100,3095,100,100,988,100,100
53,77,200,53077000200,5553,1752,W,3560304,3560304,53,77,200,53077000200,5553,1752,P,3561044,3561044,3560304,3560304,100,100,99.98,99.98,5553,100,100,1752,100,100
53,77,300,53077000300,4521,2253,P,5173794,4900442,53,77,300,53077000300,4521,2253,W,5151640,4878288,5151640,4878288,99.57,99.55,100,100,4521,100,100,2253,100,100
53,77,300,53077000300,4521,2253,P,5173794,4900442,53,77,3400,53077003400,4382,1729,P,27672022,27116430,22154,22154,0.43,0.45,0.08,0.08,0,0,0,0,0,0
53,77,400,53077000400,7423,3264,P,10621123,10621123,53,77,400,53077000400,7423,3264,W,10619234,10619234,10619234,10619234,99.98,99.98,100,100,7423,100,100,3264,100,100
53,77,400,53077000400,7423,3264,P,10621123,10621123,53,77,2900,53077002900,6570,2296,P,212960806,212438376,1889,1889,0.02,0.02,0,0,0,0,0,0,0,0
53,77,500,53077000500,5202,2207,W,2487751,2487751,53,77,500,53077000500,5202,2207,W,2487751,2487751,2487751,2487751,100,100,100,100,5202,100,100,2207,100,100
53,77,600,53077000600,6953,2096,W,1530447,1530447,53,77,600,53077000600,6953,2096,W,1530447,1530447,1530447,1530447,100,100,100,100,6953,100,100,2096,100,100
53,77,700,53077000700,7072,2776,W,2930010,2930010,53,77,700,53077000700,7072,2776,W,2930010,2930010,2930010,2930010,100,100,100,100,7072,100,100,2776,100,100
53,77,800,53077000800,4495,1931,W,2582076,2582076,53,77,800,53077000800,4495,1931,W,2582076,2582076,2582076,2582076,100,100,100,100,4495,100,100,1931,100,100
53,77,900,53077000900,11216,4850,P,10806621,10806621,53,77,901,53077000901,7411,3241,W,5874537,5874537,5874537,5874537,54.36,54.36,100,100,7411,66.08,100,3241,66.82,100
53,77,900,53077000900,11216,4850,P,10806621,10806621,53,77,902,53077000902,3805,1609,W,4932084,4932084,4932084,4932084,45.64,45.64,100,100,3805,33.92,100,1609,33.18,100
53,77,1000,53077001000,5885,2488,W,2600920,2600920,53,77,1000,53077001000,5885,2488,W,2600920,2600920,2600920,2600920,100,100,100,100,5885,100,100,2488,100,100
53,77,1100,53077001100,6931,2680,W,12739213,12739213,53,77,1100,53077001100,6931,2680,W,12739213,12739213,12739213,12739213,100,100,100,100,6931,100,100,2680,100,100
53,77,1200,53077001200,10246,3577,P,4060070,4060070,53,77,1201,53077001201,3928,1388,W,1272260,1272260,1272260,1272260,31.34,31.34,100,100,3928,38.34,100,1388,38.8,100
53,77,1200,53077001200,10246,3577,P,4060070,4060070,53,77,1202,53077001202,6318,2189,W,2787810,2787810,2787810,2787810,68.66,68.66,100,100,6318,61.66,100,2189,61.2,100
53,77,1300,53077001300,2731,1015,W,8097760,8097760,53,77,1300,53077001300,2731,1015,W,8097760,8097760,8097760,8097760,100,100,100,100,2731,100,100,1015,100,100
53,77,1400,53077001400,3444,1250,W,5539748,5539748,53,77,1400,53077001400,3444,1250,W,5539748,5539748,5539748,5539748,100,100,100,100,3444,100,100,1250,100,100
53,77,1500,53077001500,9795,2905,P,4684750,4684750,53,77,1501,53077001501,6991,2071,W,2999151,2999151,2999151,2999151,64.02,64.02,100,100,6991,71.37,100,2071,71.29,100
53,77,1500,53077001500,9795,2905,P,4684750,4684750,53,77,1502,53077001502,2804,834,W,1685599,1685599,1685599,1685599,35.98,35.98,100,100,2804,28.63,100,834,28.71,100
53,77,1600,53077001600,9267,3738,P,99167137,97657363,53,77,200,53077000200,5553,1752,P,3561044,3561044,740,740,0,0,0.02,0.02,0,0,0,0,0,0
53,77,1600,53077001600,9267,3738,P,99167137,97657363,53,77,1601,53077001601,2413,900,P,77052974,76971400,76933068,76851494,77.58,78.7,99.84,99.84,2413,26.04,100,900,24.08,100
53,77,1600,53077001600,9267,3738,P,99167137,97657363,53,77,1602,53077001602,6854,2838,W,21950883,20522683,21950883,20522683,22.14,21.01,100,100,6854,73.96,100,2838,75.92,100
53,77,1600,53077001600,9267,3738,P,99167137,97657363,53,77,1701,53077001701,3083,1148,P,1034315822,1025239750,282446,282446,0.28,0.29,0.03,0.03,0,0,0,0,0,0
53,77,1700,53077001700,9106,3145,P,1117851218,1107764137,53,5,11800,53005011800,6546,2078,P,880058373,876690161,6785,6785,0,0,0,0,0,0,0,0,0,0
