Name,bg_id,tract_id,neighborhood,Year,Population,Population Density,Percent Families,Per Capita Household Income,Mean Household Income,Median Household Income,Ratio Mean over Median Income,perc_household_income_200k+,perc_household_income_150-200k,perc_household_income_125-150k,perc_household_income_100-125k,perc_household_income_75-100k,perc_household_income_50-75k,perc_household_income_35-50k,perc_household_income_25-35k,perc_household_income_15-25k,perc_households_income_under_15k,Percent White Non-Hispanic,Percent White Non-Hispanic Households,Percent Vacant Units,Percent Renter Occupied,perc_homes_over_1000000,perc_homes_750-1000k,perc_homes_500-$750k,perc_homes_400-500k,perc_homes_300-400k,perc_homes_250-300k,perc_homes_200-250k,perc_homes_175-200k,perc_homes_150-175k,perc_homes_125-150k,perc_homes_100-125k,perc_homes_80-100k,Median Home Value,Median Rent,Percent Rent 250-499,Percent Rent 500-749,Percent Rent 750-999,Percent Rent 1000-1249,Percent Rent 1250-1499,Percent Rent 1500-1999,Percent Rent 2000+,Percent In Structure 3-4 Units,Percent in Structures w 5+ Units,Housing Units,Median Year Moved In,Percent Moved in 1990-1999,Percent Moved in 1980-1989,Percent Moved in 1970-1979,Percent Unemployed,"Percent Families, Married w Children Under 18",Percent Non-Married Families,Percent Household 3+ Vehicles,Percent Public Transportation to Work,Percent Bachelors Degree
BG0112003,530330112003,5303301120,South Park,2013,1674,8126.7,75.2688,27500,76086.63366,57143.0,1.33151276,2.9703,3.1683,1.1881,8.3168,15.6436,26.1386,14.6535,7.9208,7.5248,12.4752,25.0896,36.2376,14.6959,63.1683,0.0,0.0,2.6882,0.0,39.7849,35.4839,22.043000000000003,0.0,0.0,0.0,0.0,0.0,289394.0,727.0,14.7335,37.931,19.1223,12.8527,14.1066,0.0,0.0,11.1486,13.0067,592,2003,11.6832,1.5842,3.9604,12.0,34.9359,44.2308,19.8019,32.7506,12.4164
BG0113001,530330113001,5303301130,Industrial District,2013,1731,2467.3,74.1768,29764,67969.82058,47311.0,1.436659986,1.847,1.847,6.0686,14.7757,8.4433,14.5119,13.9842,9.2348,12.4011,16.8865,47.2559,56.2005,35.1027,54.8813,0.0,0.0,26.9006,8.1871,47.9532,7.3099,3.2164,0.0,0.0,0.0,6.4327,0.0,368902.0,972.0,3.125,16.8269,33.8942,28.8462,15.1442,2.1635,0.0,5.3938,60.4452,1168,2003,20.0528,3.562,4.8813,7.1713,26.4423,27.8846,17.942,5.2575,28.3452
BG0113002,530330113002,5303301130,Highland Park,2013,1222,8385.4,85.76100000000001,27203,80193.09927,68598.0,1.169029699,4.6005,5.0847,11.3801,11.138,12.8329,19.6126,11.6223,7.2639,7.9903,8.4746,36.3339,50.3632,6.982,26.1501,3.6066,0.0,0.0,5.2459,48.5246,9.8361,7.8689,9.1803,0.0,0.0,0.0,2.13115,315436.0,1513.0,0.0,35.1852,0.0,0.0,0.0,37.037,0.0,0.0,5.4054,444,2004,17.9177,2.1792,16.707,6.9124,32.1918,31.5068,17.9177,0.0,19.2741
BG0113003,530330113003,5303301130,Highland Park,2013,1066,9973.1,77.3921,23107,59959.05707,54250.0,1.105236075,1.2407,2.4814,6.6998,6.6998,12.4069,24.5658,5.9553,10.67,20.8437,8.4367,43.9024,56.0794,5.1765,38.9578,0.0,0.0,0.0,21.5447,34.5528,9.3496,8.5366,9.3496,8.9431,7.7236,0.0,0.0,317647.0,929.0,0.0,12.1019,52.8662,35.0318,0.0,0.0,0.0,11.7647,0.0,425,2003,4.4665,0.0,7.4442,7.2881,31.9502,31.5353,17.6178,21.755,44.8461
BG0113004,530330113004,5303301130,Highland Park,2013,1087,7122.1,79.9448,47617,118909.5186,79717.0,1.491645679,12.3256,6.9767,7.4419,13.2558,12.3256,15.3488,11.1628,3.4884,1.6279,16.0465,53.6339,64.6512,3.8031,25.814,0.0,0.0,0.0,11.5987,38.558,20.0627,9.4044,5.9561,8.4639,5.9561,0.0,0.0,300806.0,900.0,0.0,31.5315,30.6306,26.1261,11.7117,0.0,0.0,0.0,6.9351,447,2003,6.7442,7.6744,0.0,6.5574,28.5185,28.5185,17.6744,14.7368,32.9936
BG0113005,530330113005,5303301130,Highland Park,2013,1173,10442.4,75.9591,24780,60176.98745,55297.0,1.088250492,1.046,4.3933,3.1381,5.8577,16.1088,24.6862,11.2971,10.251,6.2762,16.9456,52.3444,59.8326,5.7199,40.795,0.0,0.0,0.0,11.6608,52.6502,26.1484,4.947,0.0,0.0,4.5936,0.0,0.0,327333.0,909.0,5.1282,20.0,38.9744,15.3846,20.5128,0.0,0.0,8.283999999999999,31.9526,507,2004,11.9247,20.7113,5.8577,6.3272,28.5714,41.4286,17.9916,14.9918,32.797
BG0114011,530330114011,5303301140,South Delridge,2013,1414,9987.1,70.0849,27176,61483.28,57206.0,1.074769779,0.16,1.28,5.44,9.92,13.92,27.04,15.2,9.6,11.36,6.08,43.918,51.68,6.4371,79.2,0.0,0.0,0.0,26.1538,26.9231,34.6154,12.3077,0.0,0.0,0.0,0.0,0.0,311429.0,953.0,1.4141,4.4444,43.0303,30.303,11.7172,0.0,0.0,11.2275,55.8384,668,2003,4.64,1.6,3.84,9.9109,22.3214,44.9405,17.76,7.6638,26.6594
BG0114012,530330114012,5303301140,South Delridge,2013,1297,9181.5,71.1642,36152,80015.71331,61515.0,1.300751253,1.5358,1.3652,3.2423,8.3618,20.3072,28.156999999999996,15.3584,10.0683,5.8020000000000005,5.8020000000000005,46.0293,55.6314,5.178,53.5836,0.0,0.0,8.0882,2.9412,22.4265,11.3971,50.3676,4.7794,0.0,0.0,0.0,0.0,244891.0,864.0,3.5032,18.4713,61.465,5.7325,0.0,0.0,10.828,21.521,38.6731,618,2003,15.1877,0.0,2.7304,9.5012,29.1803,35.4098,17.7474,9.9738,42.7639
BG0114013,530330114013,5303301140,Highland Park,2013,1525,7890.1,82.6885,35418,97143.52518,82447.0,1.178254214,3.9568,19.2446,10.0719,4.8561,16.9065,21.5827,10.9712,5.3957,3.5971,3.4173,48.1967,58.9928,5.4422,24.6403,0.0,0.0,10.0239,9.5465,35.5609,20.0477,13.1265,0.0,4.5346,0.0,0.0,0.0,314667.0,852.0,0.0,10.9489,67.1533,6.5693,0.0,0.0,0.0,3.0612,0.0,588,2002,17.8058,8.4532,5.0360000000000005,9.5238,27.3936,33.5106,17.6259,14.9886,40.3257
BG0114021,530330114021,5303301140,South Delridge,2013,1152,6886.8,77.4306,29408,71023.0608,66667.0,1.065340585,0.2096,2.3061,11.1111,8.3857,18.6583,28.0922,11.74,6.0797,8.3857,5.0314,37.6736,48.6373,10.0,43.6059,0.0,0.0,0.0,8.9219,43.4944,8.5502,27.5093,4.461,0.0,0.0,0.0,3.5316,305932.0,1067.0,11.5385,20.6731,0.0,44.7115,17.3077,0.0,0.0,8.4906,27.3585,530,2003,9.8532,8.1761,1.6771,9.1172,31.769000000000002,29.6029,13.4172,18.949,20.8434
BG0114022,530330114022,5303301140,Highland Park,2013,1556,12557.2,77.5064,19062,50017.20067,38482.0,1.299755747,0.0,0.5059,5.7336,7.2513,6.914,15.1771,18.7184,21.2479,18.0438,6.4081,31.9409,41.1467,7.776,62.0573,0.0,0.0,0.0,3.5556,35.5556,21.3333,18.2222,9.3333,0.0,0.0,0.0,0.0,274490.0,601.0,25.0,55.7065,11.9565,4.8913,0.0,0.0,0.0,11.1975,40.1244,643,2004,21.4165,3.8786,1.3491,9.2997,36.7232,38.9831,13.3221,20.3797,25.4921
BG0114023,530330114023,5303301140,Arbor Heights,2013,1639,9826.2,73.8255,25460,56088.17204,49096.0,1.142418365,2.4194,0.9409,4.8387,6.7204,10.8871,23.5215,11.1559,8.871,9.9462,20.6989,44.9664,56.7204,6.7669,59.2742,0.0,0.0,0.0,15.8416,41.2541,36.6337,6.2706,0.0,0.0,0.0,0.0,0.0,317460.0,790.0,4.9887,19.7279,37.8685,11.1111,0.0,0.0,7.0295,4.7619,34.0852,798,2004,12.5,4.8387,2.5538,10.2894,25.1309,40.0524,13.4408,20.3106,37.9433
BG0115001,530330115001,5303301150,Roxhill,2013,1394,6517.1,76.9727,34670,82614.78632,79398.0,1.040514702,0.6838,7.1795,10.4274,16.5812,18.2906,19.4872,11.453,5.9829,6.6667,3.2479,76.6858,81.8803,3.6244,20.3419,0.0,2.1459,0.0,13.7339,69.3133,9.2275,3.8627,0.0,1.7167,0.0,0.0,0.0,350774.0,913.0,0.0,17.6471,49.5798,32.7731,0.0,0.0,0.0,0.0,0.0,607,2001,15.7265,10.5983,9.5726,5.2392,36.2117,24.234,14.5299,13.8221,46.4183
BG0115002,530330115002,5303301150,Fauntleroy,2013,1490,7251.9,71.745,41302,90632.60677,79959.0,1.133488497,6.0383,9.4256,5.4492,14.8748,17.673,24.0059,7.9529,4.5655,5.0074,5.0074,72.5503,77.3196,6.0858,32.8424,0.0,0.0,1.3158,23.6842,48.9035,18.4211,0.6579,3.5088,1.5351,0.0,0.0,0.0,348879.0,1075.0,0.0,13.0045,21.9731,26.9058,9.417,14.7982,0.0,1.1065,11.6183,723,2004,10.7511,6.4801,4.8601,5.1335,30.6452,25.2688,14.2858,10.7143,56.0976
BG0115003,530330115003,5303301150,Roxhill,2013,1481,8481.8,67.7245,44422,92530.24191,76504.0,1.209482405,3.2349,6.0478,11.5331,11.6737,18.5654,15.3305,9.564,7.0323,6.6104,10.4079,76.1648,79.7468,4.5638,37.9747,0.0,0.0,10.8844,33.7868,39.9093,5.4422,3.1746,0.0,0.0,0.0,0.0,1.1338,386441.0,969.0,0.0,18.5185,35.9259,12.963,2.963,29.6296,0.0,3.0872,19.463,745,2004,15.3305,5.3446,3.0942,5.0568,32.3864,23.0114,14.4866,18.8043,54.4337
BG0116001,530330116001,5303301160,Fauntleroy,2013,1243,7234.9,73.3709,61675,138379.4188,85887.0,1.611180025,18.7726,13.1769,6.8592,4.8736,11.1913,24.1877,12.2744,3.0686,3.2491,2.3466,83.9099,85.0181,6.734,32.491,6.6845,0.0,37.9679,31.8182,15.7754,0.0,7.754,0.0,0.0,0.0,0.0,0.0,483193.0,1190.0,0.0,0.0,13.3333,48.3333,38.3333,0.0,0.0,8.2492,9.9327,594,2003,19.6751,8.6643,4.5126,5.5172,31.8885,18.8854,13.3574,8.3212,56.1905
BG0116002,530330116002,5303301160,Fauntleroy,2013,971,7893.2,74.4593,78698,172497.1558,133333.0,1.293731903,31.6027,11.7381,9.9323,11.0609,13.7698,3.1603,3.6117,8.1264,4.0632,2.9345,82.9042,89.1648,3.9046,16.4786,7.027,10.8108,17.2973,20.2703,33.7838,4.3243,2.7027,3.7838,0.0,0.0,0.0,0.0,426667.0,1175.0,0.0,0.0,0.0,71.2329,28.7671,0.0,0.0,0.0,2.1692,461,2002,14.6727,7.2235,2.7088,5.3004,34.251999999999995,14.5669,13.3183,10.6343,54.7464
BG0116003,530330116003,5303301160,Fauntleroy,2013,1311,6132.5,79.4813,54965,126641.1283,92500.0,1.369093279,27.4165,8.9631,3.6907,5.7996,13.884,14.4112,7.7329,5.0967,10.7206,2.2847,83.0664,89.9824,5.3245,12.6538,2.6157,14.4869,40.8451,18.7123,20.5231,0.0,0.0,0.0,2.8169,0.0,0.0,0.0,549020.0,684.0,0.0,68.0556,0.0,0.0,31.9444,0.0,0.0,0.0,0.0,601,2001,15.8172,16.695999999999998,1.9332,5.4759,32.97,13.624,13.181,13.3793,57.3947
BG0116004,530330116004,5303301160,Arbor Heights,2013,1041,4650.0,77.3295,39110,88842.26126,79573.0,1.116487518,4.5045,9.009,6.5315,14.8649,18.4685,12.1622,8.5586,13.0631,6.7568,6.0811,77.6177,82.2072,6.7227,24.0991,1.1869,6.8249,37.9822,25.5193,24.3323,4.1543,0.0,0.0,0.0,0.0,0.0,0.0,483908.0,737.0,0.0,52.3364,0.0,28.0374,19.6262,0.0,0.0,0.0,6.5126,476,1998,16.4414,12.1622,15.5405,5.0654,33.8028,15.8451,13.2883,10.4991,43.1619
BG0116005,530330116005,5303301160,Fauntleroy,2013,879,6908.1,70.4209,59808,120300.5378,113725.0,1.057819633,25.1716,10.7551,8.9245,11.4416,3.2037,1.6018,8.238,10.7551,7.7803,12.1281,83.0489,89.2449,6.6239,37.0709,9.4545,17.0909,30.1818,28.0,10.5455,0.0,4.7273,0.0,0.0,0.0,0.0,0.0,556548.0,724.0,39.5062,11.7284,14.1975,0.0,34.5679,0.0,0.0,0.0,18.3761,468,2003,6.4073,14.4165,9.3822,5.9615,34.7222,15.7407,12.8146,13.4969,45.3237
BG0116006,530330116006,5303301160,Seaview,2013,1253,3674.2,64.8045,46893,87565.06848999999,74587.0,1.173999068,5.3082,7.5342,7.1918,16.9521,12.6712,20.7192,11.9863,11.1301,3.9384,2.5685,86.8316,88.5274,6.1093,47.773999999999994,10.8197,25.2459,18.3607,32.1311,13.4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561404.0,960.0,8.9606,5.3763,42.2939,43.3692,0.0,0.0,0.0,20.5788,14.6302,622,2004,6.5068,9.2466,9.0753,5.6452,30.9609,19.573,13.1849,23.7892,44.2231
BG0117001,530330117001,5303301170,Rainier Beach,2013,1591,7515.6,85.5437,15987,48799.3737,33737.0,1.446464526,0.0,3.7578,1.8789,7.0981,11.4823,10.6472,12.7349,19.6242,16.2839,16.4927,8.1081,11.0647,4.5817,48.643,0.0,6.0976,0.0,13.0081,37.3984,32.1138,11.3821,0.0,0.0,0.0,0.0,0.0,317391.0,1074.0,14.5923,21.8884,0.0,26.1803,0.0,19.7425,8.5837,22.3108,1.3944,502,2004,16.7015,6.8894,3.3403,13.2841,30.2671,42.73,36.5345,17.1631,21.1295
BG0117002,530330117002,5303301170,Rainier Beach,2013,1565,2555.0,89.0096,17886,61924.77477,57207.0,1.082468488,0.2252,4.2793,2.9279,9.009,15.7658,25.0,15.991,7.8829,5.1802,13.7387,11.1821,20.045,7.1129999999999995,26.1261,0.0,0.0,0.0,14.3293,30.1829,19.5122,20.122,7.622000000000001,3.0488,2.439,0.0,1.37195,285938.0,949.0,0.0,0.0,62.931000000000004,0.0,0.0,20.6897,16.3793,0.0,0.0,478,1996,22.973000000000003,5.8559,15.3153,13.1127,29.5652,35.6522,36.7117,17.3484,24.5033
BG0117003,530330117003,5303301170,Rainier Valley,2013,1430,7321.1,88.6713,29355,93601.37079,66176.0,1.414430772,2.6966,3.5955,5.617999999999999,11.6854,17.0787,26.5169,20.6742,6.0674,1.7978,4.2697,10.6993,16.8539,4.5064,27.6404,5.9006,0.0,6.8323,32.6087,31.0559,14.2857,4.0373,5.2795,0.0,0.0,0.0,0.0,385000.0,839.0,8.1301,15.4472,44.7154,13.0081,0.0,0.0,8.1301,2.1459,0.0,466,2003,20.4494,6.9663,6.7416,13.2,30.6122,34.9854,36.4045,23.9631,19.708
BG0117004,530330117004,5303301170,Rainier Beach,2013,1192,3567.2,93.4564,15805,55572.71386,47209.0,1.177163546,0.0,4.4248,1.7699,8.2596,20.354,12.9794,12.3894,7.3746,9.1445,23.3038,11.8289,20.059,3.966,17.9941,0.0,0.0,10.7914,5.0360000000000005,36.6906,23.741,19.4245,0.0,0.0,4.3165,0.0,0.0,306863.0,1476.0,8.1967,0.0,0.0,0.0,32.7869,36.0656,0.0,0.0,0.0,353,2002,21.5339,7.0796,2.6549,12.9393,31.295,34.5324,36.2832,12.2936,17.7559
BG0118001,530330118001,5303301180,Rainier Beach,2013,819,5965.3,68.9866,49252,100093.4839,59375.0,1.685784992,10.1737,7.6923,4.2184,4.9628,9.4293,21.5881,7.4442,7.4442,14.1439,12.9032,53.9683,58.3127,11.2335,23.0769,15.8065,10.6452,7.7419,19.0323,29.6774,0.0,6.7742,0.0,0.0,3.5484,2.9032,0.0,416949.0,852.0,0.0,29.0323,51.6129,9.6774,0.0,0.0,9.6774,1.9824,44.4934,454,1993,57.5682,24.8139,3.2258,12.3203,26.9036,25.8883,14.392000000000001,5.6206,20.9091
BG0118002,530330118002,5303301180,Rainier Beach,2013,928,6397.2,76.2931,26759,63025.86802,46600.0,1.352486438,3.5533,0.0,1.0152,6.3452,15.735999999999999,19.0355,19.0355,10.9137,8.1218,16.2437,38.0388,42.8934,3.9024,35.533,0.0,0.0,10.2362,13.7795,17.7165,22.4409,34.251999999999995,0.0,0.0,0.0,0.0,0.0,281579.0,977.0,0.0,29.2857,22.8571,0.0,0.0,47.8571,0.0,0.0,12.9268,410,2002,17.7665,2.0305,15.9898,11.8217,28.3843,32.7511,14.2132,11.8681,30.9985
BG0118003,530330118003,5303301180,Rainier Beach,2013,1139,8688.8,85.4258,25451,77381.3172,69565.0,1.112359911,0.5376,5.6452,9.1398,12.3656,15.5914,30.914,11.0215,7.2581,2.6882,4.8387,18.7006,28.7634,4.6154,33.6022,0.0,0.0,2.0243,13.7652,23.4818,39.6761,14.5749,6.4777,0.0,0.0,0.0,0.0,286364.0,1700.0,0.0,0.0,0.0,16.8,0.0,83.2,0.0,0.0,0.0,390,2003,20.1613,4.8387,5.3763,11.5824,24.8092,44.2748,14.2473,21.2177,39.7019
BG0118004,530330118004,5303301180,Rainier Beach,2013,1159,7682.9,71.786,13021,31792.97052,17719.0,1.794286953,1.1338,3.6281,1.3605,2.0408,3.1746,5.4422,2.4943,12.0181,25.6236,43.0839,10.1812,12.4717,13.6986,79.5918,0.0,0.0,0.0,0.0,54.4444,15.5556,13.3333,16.6667,0.0,0.0,0.0,0.0,308163.0,403.0,4.8433,29.9145,6.2678,0.0,9.9715,0.0,0.0,23.6791,47.7495,511,2003,9.0703,14.966,2.4943,11.8893,19.4332,61.1336,14.2857,31.6081,7.672000000000001
BG0118005,530330118005,5303301180,Rainier Valley,2013,1312,11374.1,88.5671,18447,64294.81382999999,61853.0,1.039477694,0.266,3.1915,3.4574,6.382999999999999,20.4787,30.8511,13.2979,9.0426,4.2553,8.7766,7.7744,13.8298,7.3892,37.5,0.0,0.0,0.0,5.5319,45.9574,26.8085,4.2553,0.0,0.0,0.0,6.8085,0.0,303670.0,875.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.4335,3.9409,406,2001,22.8723,3.7234,5.8511,11.6643,30.0,38.9286,14.6276,17.5523,23.2987
BG0118006,530330118006,5303301180,Rainier Valley,2013,2321,11115.1,82.5937,21508,61943.56258,45333.0,1.366412163,1.0114,1.0114,4.4248,8.2174,10.7459,21.1125,11.2516,11.5044,15.5499,15.1707,8.5308,10.7459,8.2367,78.8875,0.0,0.0,5.3892,28.7425,41.9162,0.0,7.7844,8.3832,0.0,0.0,0.0,0.0,361972.0,795.0,11.3782,20.6731,59.6154,0.0,0.0,0.0,0.0,17.9814,50.8121,862,2003,6.4475,9.3552,1.1378,11.7155,31.5197,47.0919,14.665,20.4739,7.1328
BG0119001,530330119001,5303301190,Rainier View,2013,1395,6115.4,80.9319,31731,80921.3037,67677.0,1.195698741,4.2593,2.7778,3.3333,11.6667,22.5926,18.3333,14.6296,10.9259,2.4074,9.0741,37.275999999999996,46.2963,7.8498,20.9259,3.9813,0.0,12.6464,16.3934,22.9508,17.5644,5.3864,9.8361,0.0,0.0,0.0,0.0,326263.0,963.0,0.0,0.0,58.4071,19.469,22.1239,0.0,0.0,0.0,0.0,586,2004,12.963,4.6296,9.8148,11.5183,26.9122,28.3286,28.7037,13.0178,40.0
BG0119002,530330119002,5303301190,Rainier View,2013,1526,5821.8,82.0446,29609,76194.36088,68333.0,1.115044867,2.1922,3.0354,6.7454,13.828,18.2125,22.596999999999998,9.7808,3.5413,11.6358,8.4317,31.5858,40.9781,2.946,20.0675,0.0,0.0,0.0,8.8608,28.480999999999998,25.5274,15.1899,21.9409,0.0,0.0,0.0,0.0,275207.0,819.0,32.7731,10.9244,23.5294,0.0,0.0,32.7731,0.0,0.0,0.0,611,2000,14.3339,25.6324,5.7336,11.7139,24.0933,37.0466,28.6678,12.8492,49.0358
BG0119003,530330119003,5303301190,Rainier View,2013,1276,7371.9,88.1661,28427,85858.11138,90064.0,0.953301112,0.9685,7.0218,11.8644,22.7603,18.6441,11.3801,5.3269,7.7482,9.9274,4.3584,16.0658,24.4552,6.982,21.0654,0.0,0.0,3.3742,27.3006,47.2393,16.2577,0.0,5.8282,0.0,0.0,0.0,0.0,359091.0,831.0,26.4368,0.0,73.5632,0.0,0.0,0.0,0.0,0.0,0.0,444,1995,18.1598,18.8862,8.4746,11.747,33.3333,30.7692,28.5714,2.9010000000000002,26.7509
BG0119004,530330119004,5303301190,Rainier View,2013,1568,6743.4,86.7985,22576,72363.13558999999,70345.0,1.028689112,0.2119,2.1186,4.4492,12.2881,25.2119,30.7203,13.3475,3.6017,4.6610000000000005,3.3898,16.1352,23.0932,4.8387,27.5424,4.386,0.0,0.0,9.6491,7.6023,45.0292,14.3275,12.2807,0.0,0.0,6.7251,0.0,268506.0,1375.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,496,1998,41.3136,3.8136,3.8136,11.7576,29.3151,34.5205,28.8135,3.022,22.7316
BG0119005,530330119005,5303301190,Rainier View,2013,1640,4965.3,86.6463,23147,74558.41584,69215.0,1.077200258,1.1881,6.7327,7.3267,9.703,19.604,23.7624,9.901,7.5248,2.5743,11.6832,17.3171,28.1188,5.7836,28.9109,0.0,3.8997,0.0,22.5627,33.7047,8.3565,6.6852,0.0,4.7354,0.0,20.0557,0.0,330328.0,1083.0,8.2192,28.7671,0.0,26.0274,12.3288,15.7534,0.0,11.0075,0.0,536,2003,14.8515,7.7228,5.1485,11.8483,29.7814,37.4317,28.7129,21.9086,25.3717
BG0120001,530330120001,5303301200,Arbor Heights,2013,1133,6295.7,72.8155,38344,81814.31262000001,78346.0,1.044269173,3.2015,4.5198,6.5913,15.0659,23.7288,18.2674,10.1695,10.7345,6.7797,0.9416,71.1386,78.7194,5.8511,23.3522,0.0,0.0,0.0,11.7936,39.0663,32.1867,2.9484,6.6339,5.1597,0.0,0.0,0.0,302500.0,1250.0,0.0,7.2581,4.8387,33.0645,21.7742,23.3871,0.0,0.0,11.3475,564,2004,16.7608,11.6761,3.3898,7.9692,34.385999999999996,24.5614,22.5989,15.6425,43.8596
BG0120002,530330120002,5303301200,Arbor Heights,2013,1236,6292.8,80.8252,50644,123221.0827,90441.0,1.36244715,12.9921,6.2992,5.5118,17.5197,20.0787,14.7638,13.5827,4.5276,2.5591,2.1654,79.2071,84.25200000000001,2.682,15.1575,1.6241,0.0,9.2807,25.9861,45.7077,10.4408,3.2483,0.0,2.3202,0.0,0.0,0.0,371212.0,1293.0,0.0,20.7792,0.0,19.4805,59.7403,0.0,0.0,0.0,0.0,522,2003,19.0945,6.4961,3.1496,7.7106,33.3333,21.131,22.6378,10.2828,43.5115
BG0120003,530330120003,5303301200,Arbor Heights,2013,1149,6295.6,79.2863,41029,98213.6875,79620.0,1.233530363,4.5833,10.8333,6.4583,12.5,19.1667,32.2917,12.5,0.4167,1.0417,0.2083,76.6754,80.4167,4.7619,18.125,0.0,4.5802,23.4097,18.3206,29.0076,15.7761,6.3613,0.0,0.0,0.0,2.5445,0.0,386957.0,1475.0,0.0,0.0,4.5977,14.9425,33.3333,40.2299,6.8966,0.0,4.1667,504,2004,22.7083,7.0833,5.0,7.1887,36.3036,15.8416,22.5,12.8631,38.293
BG0121001,530330121001,5303301210,Arbor Heights,2013,1192,3636.8,80.1174,58193,128693.8108,119776.0,1.074454071,20.5937,11.8738,15.0278,12.2449,8.1633,7.9777,9.833,7.9777,3.7106,2.5974,83.7248,90.3525,7.8632,14.1002,23.7581,22.8942,16.8467,16.1987,17.9266,0.0,2.3758,0.0,0.0,0.0,0.0,0.0,699367.0,1588.0,0.0,28.9474,0.0,0.0,0.0,44.7368,0.0,0.0,14.8718,585,1999,17.4397,14.8423,9.462,4.5649,26.5714,13.1429,19.4805,1.0463,48.7856
BG0121002,530330121002,5303301210,Arbor Heights,2013,1573,4669.9,84.7425,49165,116232.4127,104915.0,1.107872208,13.0501,12.5948,10.1669,17.6024,14.4158,10.4704,9.7117,7.8907,2.4279,1.6692,78.7031,82.8528,3.9359,13.8088,13.5563,5.6338,14.4366,24.8239,26.7606,14.7887,0.0,0.0,0.0,0.0,0.0,0.0,434043.0,1345.0,0.0,0.0,19.7802,13.1868,45.0549,21.978,0.0,0.0,3.207,686,1995,22.3065,13.8088,16.5402,5.1876,30.7203,14.6186,19.2717,5.4715,46.7282
BG0260011,530330260011,5303302600,Rainier View,2013,1332,5584.1,78.2282,49980,123328.2389,92010.0,1.340378643,10.0193,9.4412,15.4143,9.2486,18.4971,17.5337,10.5973,3.2755,0.578,5.395,38.8889,49.9037,4.5956,17.340999999999998,3.4965,4.8951,14.2191,18.1818,26.3403,26.1072,4.4289,0.0,0.0,2.331,0.0,0.0,364912.0,1065.0,0.0,42.2222,0.0,30.0,0.0,27.7778,0.0,0.0,0.0,544,2000,13.2948,17.1484,8.0925,8.6777,25.9587,21.8289,33.1406,0.0,51.4544
BG0264004,530330264004,5303302640,Highland Park,2013,1439,3350.6,74.1487,39465,86570.8689,66129.0,1.309121095,8.3841,3.3537,7.3171,16.6159,9.2988,14.1768,16.9207,11.5854,8.0793,4.2683,50.3127,59.7561,7.3446,49.0854,0.0,0.0,6.2874,17.3653,18.5629,27.5449,6.2874,0.0,3.8922,0.0,0.0,2.3952,285870.0,992.0,0.0,4.9689,46.5839,40.0621,8.3851,0.0,0.0,15.2542,49.2938,708,2003,8.8415,11.5854,1.6768,14.6985,19.209,31.6384,16.4634,4.4183,23.7272
BG0265001,530330265001,5303302650,Highland Park,2013,552,1741.0,84.4203,23366,65806.12245,53889.0,1.221142022,2.0408,1.5306,5.102,10.7143,11.2245,22.9592,28.5714,8.1633,4.0816,5.6122,37.6812,47.449,15.1515,59.1837,0.0,0.0,0.0,12.5,5.0,28.75,27.5,18.75,0.0,0.0,0.0,0.0,243182.0,622.0,12.069,77.5862,0.0,0.0,10.3448,0.0,0.0,0.0,0.0,231,2003,14.7959,5.6122,0.0,19.8582,25.5639,42.1053,17.8571,0.0,13.4078
BG0001001,530330001001,5303300010,Cedar Park,2012,1273,3685.8,80.1257,65213,154880.4179,133735.0,1.158114315,24.2537,15.6716,15.4851,12.6866,14.7388,8.3955,2.2388,0.5597,1.6791,4.291,74.6269,79.1045,6.7826,16.4179,23.6607,10.4911,38.3929,12.7232,8.4821,4.2411,0.0,0.0,0.0,0.0,0.0,0.0,646802.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,575,2003,12.3134,15.1119,3.9179,14.9708,28.4091,15.9091,8.7686,7.4278,65.9553
BG0001002,530330001002,5303300010,Cedar Park,2012,1279,11486.4,65.9891,19508,40836.25205,33359.0,1.22414497,0.0,0.0,2.2913,5.401,5.5646,13.0933,20.1309,21.4403,15.7119,16.3666,42.0641,48.7725,10.4106,83.9607,11.2245,0.0,0.0,0.0,39.7959,24.4898,9.1837,0.0,0.0,0.0,0.0,0.0,302564.0,837.0,0.0,19.883,71.7349,3.1189,0.0,0.0,0.0,0.0,68.1818,682,2003,8.1833,1.6367,1.1457,14.7971,26.6667,43.1579,8.838,35.2941,47.7804
BG0001003,530330001003,5303300010,Cedar Park,2012,1364,9528.9,58.7243,33597,65278.72934,55291.0,1.180639333,2.7066,2.7066,3.4188,6.1254,13.8177,26.9231,19.6581,4.5584,1.567,18.5185,55.0587,59.5442,7.5099,67.5214,0.0,8.3333,5.7018,56.1404,29.8246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435938.0,885.0,8.6498,19.4093,29.3249,23.6287,2.9536,9.9156,0.0,11.9895,41.7655,759,2002,28.3476,1.4245,0.0,14.8429,26.7925,32.0755,8.8319,10.9415,32.4484
