tract_id,neighborhood,larger_neighborhood,num_college_2000,perc_college_2000,num_grad_deg_2000,perc_grad_deg_2000,perc_bachelor_deg_2010,num_bachelor_deg_2010,num_prof_deg_2010,perc_prof_deg_2010,num_college_masters_PhD_2010,perc_college_masters_PhD_2010,perc_bachelor_deg_2011,num_bachelor_deg_2011,num_prof_deg_2011,perc_prof_deg_2011,num_college_masters_PhD_2011,perc_college_masters_PhD_2011,perc_bachelor_deg_2012,num_bachelor_deg_2012,num_prof_deg_2012,perc_prof_deg_2012,num_college_masters_PhD_2012,perc_college_masters_PhD_2012,perc_bachelor_deg_2013,num_bachelor_deg_2013,num_prof_deg_2013,perc_prof_deg_2013,num_college_masters_PhD_2013,perc_college_masters_PhD_2013,perc_bachelor_deg_2014,num_bachelor_deg_2014,num_prof_deg_2014,perc_prof_deg_2014,num_college_masters_PhD_2014,perc_college_masters_PhD_2014,perc_bachelor_deg_2015,num_bachelor_deg_2015,num_prof_deg_2015,perc_prof_deg_2015,num_college_masters_PhD_2015,perc_college_masters_PhD_2015,perc_bachelor_deg_2016,num_bachelor_deg_2016,num_prof_deg_2016,perc_prof_deg_2016,num_college_masters_PhD_2016,perc_college_masters_PhD_2016,num_bachelor_deg_2017,perc_bachelor_deg_2017,"# Education Attainment,prof_deg_2017","% Education Attainment,prof_deg_2017",num_college_masters_PhD_2017,perc_college_masters_PhD_2017
530330070006,Lower Queen Anne,Queen Anne,357,39.5787,213,23.6142,33.1906,310,14,1.4989,536,57.3876,33.3683,318,14,1.4691,551,57.8174,36.973,342,11,1.1892,602,65.0811,36.7631,343,17,1.8221,583,62.4866,45.8592,443,16,1.6563,683,70.7039,46.9744,458,16,1.641,698,71.5897,46.945,461,15,1.5275,703,71.5886,466,47.1183,17,1.7189,711,71.8908
530330071001,Belltown,Downtown,289,36.4439,137,17.2762,37.2737,350,35,3.7274,503,53.5676,37.3118,347,34,3.6559,500,53.7634,36.1171,333,54,5.8568,470,50.9761,37.6422,364,57,5.8945,530,54.8087,36.6428,358,36,3.6848,506,51.7912,37.6869,378,36,3.5892,531,52.9412,37.6598,383,37,3.6382,538,52.9007,393,37.9344,39,3.7645,553,53.3784
530330071002,South Lake Union,Cascade,268,35.8768,144,19.2771,40.9653,696,90,5.2972,877,51.6186,41.3194,714,91,5.2662,899,52.0255,42.1082,763,87,4.8013,1187,65.5077,46.2903,861,60,3.2258,1215,65.3226,40.6465,767,65,3.4446,1203,63.752,41.3021,793,62,3.2292,1240,64.5833,41.4735,805,61,3.1427,1256,64.7089,829,41.7843,65,3.2762,1291,65.0706
530330072001,Belltown,Downtown,278,36.1508,100,13.0039,29.5996,621,46,2.1926,1003,47.8074,29.7942,637,47,2.1983,1029,48.1291,46.5801,933,39,1.9471,1221,60.9586,48.9629,1015,56,2.7014,1213,58.5142,46.5871,976,54,2.5776,1221,58.2816,47.2456,1012,57,2.6611,1262,58.9169,47.413,1008,57,2.6811,1256,59.0781,1057,47.6986,60,2.7076,1318,59.4765
530330072002,Belltown,Downtown,215,35.3038,108,17.734,37.6609,351,37,3.97,498,53.4335,37.931,352,37,3.9871,500,53.8793,26.2916,229,95,10.907,356,40.8726,19.1324,172,99,11.0122,315,35.0389,15.778,145,125,13.6017,346,37.6496,16.0772,150,125,13.3976,356,38.1565,16.2162,150,123,13.2973,355,38.3784,160,16.444,134,13.7718,378,38.8489
530330072003,Belltown,Downtown,312,35.2941,159,17.9864,37.7534,447,48,4.0541,634,53.5473,37.931,451,49,4.1211,641,53.9109,25.605,328,73,5.6987,755,58.9383,28.7743,385,69,5.157,713,53.2885,32.7953,447,54,3.9619,710,52.091,33.3094,463,52,3.741,731,52.5899,33.8048,478,52,3.6775,752,53.1825,492,34.072,56,3.8781,772,53.4626
530330073001,Belltown,Downtown,138,21.6981,12,1.8868,25.7554,358,0,0,505,36.3309,25.9023,366,0,0,516,36.518,24.8603,356,81,5.6564,525,36.662,24.6217,358,64,4.4017,555,38.1706,25.7241,373,84,5.7931,568,39.1724,26.378,402,90,5.9055,611,40.0919,26.5716,410,90,5.8328,621,40.2463,424,26.9549,95,6.0394,643,40.8773
530330073002,Belltown,Downtown,135,14.8678,27,2.9736,6.1909,72,8,0.6879,82,7.0507,6.2818,74,8,0.6791,84,7.1307,26.0976,321,37,3.0081,434,35.2846,23.6778,291,42,3.4174,360,29.2921,24.4337,302,34,2.7508,393,31.7961,25,322,36,2.795,418,32.4534,25.3811,333,36,2.7439,431,32.8506,345,25.7848,39,2.9148,447,33.4081
530330073003,Belltown,Downtown,24,12.1827,0,0,36.1898,549,95,6.2624,733,48.319,36.3165,560,98,6.3554,750,48.6381,52.7127,787,46,3.081,996,66.7113,59.4612,905,62,4.0736,1051,69.0539,53.1003,805,51,3.3641,1050,69.2612,53.6802,846,52,3.2995,1104,70.0508,54.1641,865,51,3.1935,1126,70.5072,883,54.305,54,3.321,1148,70.6027
530330074011,Broadway,Capitol Hill,612,40.8,275,18.3333,46.789,408,35,4.0138,548,62.844,46.9248,412,36,4.1002,553,62.9841,51.2878,458,59,6.6069,642,71.8925,44.8465,409,37,4.057,703,77.0833,37.1711,339,15,1.6447,678,74.3421,37.3557,356,17,1.7838,713,74.8164,37.487,361,17,1.7653,720,74.7664,362,37.7477,18,1.877,720,75.0782
530330074012,Broadway,Capitol Hill,376,44.5498,109,12.9147,43.0233,333,52,6.7184,464,59.9483,43.0412,334,53,6.8299,467,60.1804,39.1892,290,0,0,378,51.0811,43.1322,336,0,0,407,52.2465,37.3556,291,0,0,387,49.6791,37.6704,304,0,0,404,50.062,38.1995,314,0,0,415,50.4866,325,38.7366,0,0,429,51.1323
530330074013,Broadway,Capitol Hill,136,42.1053,61,18.8854,46.9925,375,29,3.6341,506,63.4085,46.9413,376,29,3.6205,508,63.4207,43.5807,370,17,2.0024,567,66.7845,39.0553,339,18,2.0737,570,65.6682,52.8345,466,15,1.7007,692,78.4581,53.7528,487,15,1.6556,719,79.3598,54.0685,505,14,1.4989,744,79.6574,520,54.3933,15,1.569,765,80.0209
530330074014,Broadway,Capitol Hill,400,43.956,111,12.1978,48.6377,482,37,3.7336,586,59.1322,48.7412,484,38,3.8268,588,59.2145,50.4532,501,43,4.3303,570,57.4018,49.4624,506,27,2.6393,537,52.4927,42.8846,446,21,2.0192,481,46.25,43.6346,449,21,2.0408,484,47.036,43.9139,469,22,2.0599,505,47.2846,485,44.1712,23,2.0947,522,47.541
530330074021,Broadway,Capitol Hill,375,32.4957,179,15.5113,38.4666,582,134,8.8566,756,49.967,38.563,585,134,8.8332,761,50.1648,36.4855,517,40,2.8229,727,51.3056,41.512,604,29,1.9931,813,55.8763,33.7042,515,49,3.2068,820,53.6649,34.4961,534,47,3.0362,848,54.7804,34.658,532,47,3.0619,841,54.7883,557,34.8343,51,3.1895,883,55.222
530330074022,Broadway,Capitol Hill,380,29.1859,165,12.6728,28.8206,347,37,3.0731,441,36.6279,28.7728,347,38,3.1509,441,36.5672,30.7958,356,51,4.4118,411,35.5536,30.1746,363,34,2.8263,398,33.084,26.3331,321,49,4.0197,412,33.7982,26.7958,332,51,4.1162,425,34.3019,27.0543,349,54,4.186,446,34.5736,355,27.3709,56,4.3177,455,35.081
530330074023,Broadway,Capitol Hill,358,32.9347,108,9.9356,48.4513,657,0,0,792,58.4071,48.5359,663,0,0,799,58.4919,44.5289,586,0,0,755,57.3708,44.8584,602,0,0,685,51.0432,39.2229,535,44,3.2258,633,46.4076,39.6871,558,46,3.2717,660,46.9417,40.1674,576,47,3.2775,680,47.4198,595,40.6143,49,3.3447,703,47.9863
530330075001,Broadway,Capitol Hill,274,27.2366,177,17.5944,38.9864,400,28,2.729,588,57.3099,38.9895,409,29,2.7645,603,57.4833,46.6934,466,27,2.7054,677,67.8357,44.8544,462,42,4.0777,699,67.8641,43.218,462,32,2.9935,621,58.0917,43.8842,470,32,2.9879,631,58.9169,44.3739,489,32,2.9038,655,59.4374,502,44.7415,34,3.0303,672,59.893
530330075002,Minor,Central Area,292,33.5247,126,14.4661,35.1082,422,24,1.9967,586,48.7521,35.1373,435,24,1.9386,605,48.8691,33.1138,352,20,1.8815,586,55.127,37.6959,409,47,4.3318,674,62.1198,37.3874,415,60,5.4054,680,61.2613,38.2404,439,59,5.1394,714,62.1951,38.5408,449,59,5.0644,729,62.5751,459,38.6364,63,5.303,745,62.7104
530330075003,Broadway,Capitol Hill,562,45.7282,259,21.074,45.5202,630,38,2.7457,907,65.5347,45.6153,645,40,2.8289,927,65.5587,39.6873,533,56,4.1698,821,61.1318,47.7354,664,34,2.4443,961,69.087,37.8378,546,18,1.2474,845,58.5586,38.5452,567,17,1.1557,877,59.6193,38.7699,561,17,1.1748,866,59.848,589,39.0843,19,1.2608,907,60.1858
530330075004,Minor,Central Area,206,32.4921,81,12.776,46.5833,559,31,2.5833,710,59.1667,46.8293,576,31,2.5203,731,59.4309,39.9149,469,101,8.5957,669,56.9362,31.9237,385,49,4.063,544,45.1078,33.0876,404,47,3.8493,506,41.4414,33.6825,418,46,3.7067,521,41.9823,33.7311,424,45,3.58,528,42.0048,434,33.8534,48,3.7441,540,42.1217
530330075005,Broadway,Capitol Hill,275,35.7143,69,8.961,41.2921,294,17,2.3876,450,63.2022,41.5638,303,18,2.4691,462,63.3745,52.0833,350,15,2.2321,464,69.0476,68.8293,488,55,7.7574,571,80.536,54.0197,383,60,8.4626,483,68.1241,54.6559,405,63,8.502,510,68.8259,55.0532,414,64,8.5106,520,69.1489,426,55.3247,66,8.5714,534,69.3506
530330076001,Broadway,Capitol Hill,318,36.5938,198,22.7848,40.9626,383,42,4.492,650,69.5187,41.0367,380,42,4.5356,646,69.7624,30.3395,277,81,8.8719,609,66.7032,31.9533,301,66,7.0064,567,60.1911,31.875,306,99,10.3125,569,59.2708,32.2949,311,97,10.0727,577,59.9169,32.5314,311,95,9.9372,576,60.251,320,32.5203,101,10.2642,594,60.3659
530330076002,Stevens,Capitol Hill,254,29.6383,133,15.5193,38.2105,363,39,4.1053,481,50.6316,38.6831,376,40,4.1152,497,51.1317,39.3693,387,66,6.7141,527,53.6114,40.9274,406,67,6.754,557,56.1492,38.7512,391,77,7.6313,535,53.0228,39.7143,417,80,7.619,567,54,39.7556,423,80,7.5188,574,53.9474,423,40.1328,82,7.7799,573,54.3643
530330076003,Broadway,Capitol Hill,315,38.4615,266,32.4786,37.5378,372,60,6.0545,528,53.2795,37.5,369,60,6.0976,525,53.3537,40.7895,403,47,4.7571,580,58.7045,44.4225,450,62,6.1204,687,67.8184,45.4191,466,91,8.8694,715,69.6881,45.928,485,89,8.428,743,70.3598,46.2185,495,88,8.2166,758,70.775,497,46.1467,93,8.6351,762,70.7521
530330077001,Harrison/Denny-Blaine,Central Area,228,25.2772,103,11.4191,34.6939,306,70,7.9365,425,48.1859,34.7429,304,70,8,422,48.2286,24.5536,220,79,8.817,381,42.5223,11.488,105,71,7.7681,247,27.0241,13.125,126,62,6.4583,360,37.5,13.347,130,65,6.6735,374,38.3984,13.3938,133,66,6.6465,380,38.2679,138,13.5961,69,6.798,393,38.7192
530330077002,Harrison/Denny-Blaine,Central Area,221,36.1111,165,26.9608,36.3392,270,115,15.4778,415,55.8546,36.3392,270,116,15.6124,416,55.9892,37.2215,284,72,9.4364,480,62.9096,35.6688,280,77,9.8089,515,65.6051,29.5685,233,80,10.1523,474,60.1523,30.0995,242,79,9.8259,492,61.194,30.2741,254,81,9.6544,516,61.5018,257,30.0585,86,10.0585,524,61.2865
530330077003,Minor,Central Area,182,28.8431,70,11.0935,22.8571,176,91,11.8182,289,37.5325,23.1258,182,93,11.817,298,37.8653,22.8247,181,89,11.2232,345,43.5057,25.8228,204,65,8.2278,418,52.9114,27.8388,228,67,8.1807,443,54.0904,28.3951,230,65,8.0247,444,54.8148,28.7897,245,67,7.8731,469,55.1116,251,28.8838,71,8.1703,482,55.4661
530330077004,Harrison/Denny-Blaine,Central Area,282,33.6516,142,16.9451,34.2908,382,39,3.5009,737,66.158,34.4765,382,39,3.5199,736,66.426,31.0345,333,59,5.4986,756,70.4567,34.8222,382,48,4.3756,803,73.1996,31.714,346,38,3.483,719,65.9028,32.0215,358,40,3.5778,741,66.2791,32.325,374,41,3.5436,771,66.6379,385,32.5169,43,3.6318,792,66.8919
530330078001,Harrison/Denny-Blaine,Central Area,318,32.2515,428,43.4077,19.6502,191,327,33.642,530,54.5267,19.6907,191,326,33.6082,530,54.6392,17.3267,175,324,32.0792,534,52.8713,16.0156,164,344,33.5938,498,48.6328,17.2211,176,308,30.137,515,50.3914,17.4648,186,315,29.5775,547,51.3615,17.6415,187,310,29.2453,550,51.8868,195,17.6791,330,29.9184,568,51.4959
530330078002,Leschi,Central Area,283,25.6573,410,37.1714,33.3637,366,149,13.5825,584,53.2361,33.452,376,153,13.6121,600,53.3808,32,368,164,14.2609,715,62.1739,33.2479,389,179,15.2991,765,65.3846,27.5519,332,213,17.6763,774,64.2324,28.153,346,209,17.0057,799,65.0122,28.4306,346,205,16.8447,794,65.2424,356,28.3665,217,17.2908,819,65.259
530330078003,Madrona,Central Area,333,40.0722,257,30.9266,43.9173,361,116,14.1119,539,65.5718,43.9759,365,117,14.0964,546,65.7831,37.1661,320,172,19.9768,512,59.4657,23.2288,200,150,17.4216,474,55.0523,27.8087,250,177,19.6885,496,55.1724,28.308,261,181,19.6312,515,55.8568,28.5253,265,181,19.4833,522,56.1895,271,28.6469,190,20.0846,533,56.3425
530330078004,Harrison/Denny-Blaine,Central Area,322,33.7526,316,33.1237,42.3326,392,132,14.2549,699,75.486,42.4788,401,134,14.1949,714,75.6356,47.9167,437,75,8.2237,758,83.114,42.9638,403,119,12.6866,712,75.9062,41.5811,405,136,13.963,757,77.7207,42.057,413,133,13.5438,770,78.4114,42.3,423,133,13.3,786,78.6,430,42.2812,140,13.766,798,78.4661
530330079001,Minor,Central Area,122,27.5395,20,4.5147,24.8762,201,17,2.104,326,40.3465,25.1208,208,18,2.1739,336,40.5797,37.963,287,21,2.7778,520,68.7831,33.0759,257,21,2.7027,492,63.3205,32.3338,248,22,2.8683,435,56.7145,33.6658,270,23,2.8678,465,57.98,33.4969,273,24,2.9448,473,58.0368,281,33.774,25,3.0048,487,58.5337
530330079002,Minor,Central Area,166,26.7311,41,6.6023,37.8788,250,0,0,362,54.8485,38.3136,259,0,0,374,55.3254,30.9185,239,0,0,348,45.0194,32.9897,256,0,0,369,47.5515,36.8354,291,0,0,446,56.4557,37.5451,312,0,0,478,57.5211,37.5904,312,0,0,477,57.4699,328,38.007,0,0,503,58.2851
530330079003,Minor,Central Area,189,30.6321,60,9.7245,31.5864,223,25,3.5411,333,47.1671,31.9027,223,25,3.5765,331,47.3534,30.8465,215,34,4.878,349,50.0717,20.8392,149,114,15.9441,287,40.1399,24.6594,181,100,13.624,354,48.2289,25.1664,189,98,13.0493,368,49.0013,25.3633,192,98,12.9458,372,49.1413,192,25.5319,101,13.4309,371,49.3351
530330079004,Minor,Central Area,246,36.3905,93,13.7574,31.6327,279,49,5.5556,383,43.424,31.6798,281,50,5.637,387,43.6302,35.4491,296,65,7.7844,451,54.012,35.514,304,69,8.0607,460,53.7383,37.7011,328,58,6.6667,473,54.3678,38.5201,354,60,6.5288,511,55.6039,38.8412,362,59,6.3305,520,55.794,373,39.0985,62,6.499,535,56.0797
530330079005,Broadway,Capitol Hill,315,30.2013,110,10.5465,51.2845,539,64,6.0894,654,62.2265,51.4609,546,65,6.1263,662,62.394,33.3955,358,61,5.6903,547,51.0261,38.8686,426,24,2.1898,659,60.1277,38.9908,425,58,5.3211,616,56.5138,40,450,57,5.0667,649,57.6889,40.1396,460,56,4.8866,662,57.7661,468,40.1717,61,5.2361,675,57.9399
530330080011,Belltown,Downtown,340,31.9549,219,20.5827,43.8117,577,39,2.9613,809,61.4275,43.908,573,38,2.9119,804,61.6092,47.1582,614,60,4.6083,900,69.1244,40.3095,547,46,3.3898,897,66.1017,42.3729,575,32,2.3581,1074,79.1452,42.899,586,30,2.1962,1089,79.7218,43.1786,614,31,2.18,1138,80.0281,630,43.1507,33,2.2603,1170,80.137
530330080012,Belltown,Downtown,321,33.6831,123,12.9066,43.295,339,60,7.6628,475,60.6641,43.467,336,59,7.6326,471,60.9314,24.2274,196,50,6.1805,437,54.0173,23.7288,196,9,1.0896,411,49.7579,22.695,192,0,0,408,48.227,23.2122,198,0,0,420,49.238,23.237,201,0,0,425,49.1329,202,23.4884,0,0,428,49.7674
530330080013,Pike-Market,Downtown,197,30.8777,102,15.9875,43.5088,372,56,6.5497,574,67.1345,43.4531,375,57,6.6049,580,67.2074,24.6835,234,15,1.5823,623,65.7173,33.8965,321,20,2.1119,606,63.9916,29.9595,296,20,2.0243,549,55.5668,30.7463,309,19,1.8905,570,56.7164,30.8004,304,19,1.925,558,56.535,323,31.2984,20,1.938,593,57.4612
530330080014,Belltown,Downtown,78,30.3502,41,15.9533,43.5334,515,77,6.5089,794,67.1175,43.5768,519,77,6.4652,801,67.2544,34.624,465,192,14.2964,712,53.0156,37.464,520,208,14.9856,796,57.3487,34.9529,482,157,11.3851,752,54.5323,35.5872,500,154,10.9609,779,55.4448,35.7982,518,156,10.7809,805,55.6323,532,36.019,165,11.1713,825,55.8565
530330080015,Belltown,Downtown,29,32.5843,14,15.7303,43.5459,280,41,6.3764,428,66.563,43.323,279,42,6.5217,428,66.4596,48.3582,324,63,9.403,513,76.5672,47.8076,338,73,10.3253,563,79.6322,32.8571,230,70,10,432,61.7143,33.662,239,69,9.7183,443,62.3944,34.094,254,73,9.7987,468,62.8188,257,34.4504,75,10.0536,472,63.2708
530330080021,Pike-Market,Downtown,321,24.4106,264,20.076,35.5582,602,84,4.9616,698,41.2286,35.7516,616,85,4.9333,715,41.4974,35.7834,555,131,8.4462,651,41.9729,35.3827,564,146,9.1593,674,42.2836,36.6188,587,125,7.7979,732,45.6644,37.4619,614,123,7.5046,763,46.5528,37.5681,621,123,7.441,772,46.703,640,37.8922,130,7.6969,795,47.0693
530330080022,Pike-Market,Downtown,336,34.8548,188,19.5021,51.001,535,27,2.5739,690,65.7769,50.8654,529,28,2.6923,684,65.7692,44.6849,475,14,1.317,653,61.4299,50.2313,543,15,1.3876,685,63.3673,47.9301,521,15,1.3799,673,61.9135,48.7225,553,16,1.4097,713,62.8194,49.0451,565,16,1.3889,727,63.1076,565,49.345,16,1.3974,729,63.6681
530330081001,Pike-Market,Downtown,395,27.3735,259,17.9487,44.1793,611,41,2.9646,951,68.7636,44.1595,620,42,2.9915,967,68.8746,37.1088,498,46,3.4277,855,63.7109,50,666,60,4.5045,1032,77.4775,45.8781,640,178,12.7599,928,66.5233,46.7041,666,176,12.3422,959,67.2511,46.8468,676,176,12.1968,974,67.4983,674,46.8381,181,12.5782,972,67.5469
530330081002,Pike-Market,Downtown,42,4.3933,73,7.636,16.5275,198,12,1.0017,257,21.4524,16.6247,198,12,1.0076,257,21.5785,21.7854,266,26,2.1294,302,24.7338,20.7968,261,36,2.8685,371,29.5618,19.284,237,45,3.6615,322,26.2002,19.5925,250,45,3.5266,339,26.5674,19.7205,254,45,3.4938,343,26.6304,263,20.0917,48,3.6669,356,27.1963
530330081003,Pike-Market,Downtown,188,27.1284,125,18.0375,44.4167,533,36,3,826,68.8333,44.3797,533,37,3.0808,827,68.8593,24.7947,302,0,0,597,49.0148,22.6489,289,16,1.2539,625,48.9812,19.5276,248,34,2.6772,578,45.5118,19.9389,261,33,2.521,603,46.0657,20.1347,269,33,2.4701,620,46.4072,271,20.3606,34,2.5545,625,46.9572
530330082001,Belltown,Downtown,303,28.558,144,13.5721,30.7393,237,45,5.8366,403,52.2698,30.8497,236,45,5.8824,401,52.4183,30.1808,217,35,4.8679,323,44.9235,28.475,211,40,5.3981,277,37.3819,21.8997,166,64,8.4433,259,34.1689,21.9922,170,65,8.4088,266,34.4114,21.9668,172,65,8.3014,269,34.355,175,22.3499,68,8.6845,274,34.9936
530330082002,First Hill,Downtown,269,28.9559,130,13.9935,36.0738,430,36,3.0201,633,53.104,36.3487,442,36,2.9605,650,53.4539,52.924,543,0,0,796,77.5828,60.9962,649,18,1.6917,808,75.9398,68.1559,717,27,2.5665,856,81.3688,68.4832,754,28,2.5431,900,81.7439,68.5995,769,29,2.587,917,81.802,790,68.8753,30,2.6155,941,82.0401
530330082003,Broadway,Capitol Hill,115,30.5851,63,16.7553,31.7697,298,40,4.2644,468,49.8934,31.9654,296,39,4.2117,464,50.108,32.7273,324,60,6.0606,562,56.7677,32.9,329,57,5.7,586,58.6,37.8486,380,83,8.2669,660,65.7371,38.7873,403,84,8.0847,695,66.8912,38.9205,411,84,7.9545,706,66.8561,422,39.1829,88,8.1708,726,67.4095
530330083001,First Hill,Downtown,335,33.2012,194,19.227,24.3341,201,29,3.5109,385,46.6102,24.6154,208,30,3.5503,396,46.8639,26.5143,232,33,3.7714,481,54.9714,24.382,217,28,3.1461,459,51.573,35.2035,320,21,2.3102,471,51.8152,35.96,324,21,2.3307,475,52.7192,36.1497,338,22,2.3529,494,52.8342,349,36.4681,23,2.4033,510,53.2915
530330083002,Belltown,Downtown,340,31.7164,111,10.3545,40,576,71,4.9306,782,54.3056,40.0844,570,70,4.9226,774,54.4304,35.7712,494,51,3.693,714,51.7017,31.5752,449,39,2.7426,666,46.8354,33.7358,475,28,1.9886,731,51.9176,34.4183,497,28,1.9391,759,52.5623,34.6747,517,27,1.8109,787,52.7834,538,35.0946,30,1.9569,817,53.2942
530330084001,Broadway,Capitol Hill,285,29.3512,113,11.6375,33.0855,356,49,4.5539,544,50.5576,33.4244,367,50,4.5537,558,50.8197,26.5969,254,16,1.6754,480,50.2618,29.1751,290,27,2.7163,486,48.8934,30.5825,315,27,2.6214,575,55.8252,30.8571,324,28,2.6667,591,56.2857,31.3027,334,28,2.6242,606,56.7948,345,31.6514,29,2.6606,625,57.3394
530330084002,First Hill,Downtown,294,29.4885,177,17.7533,22.6496,265,193,16.4957,450,38.4615,22.6334,263,191,16.4372,448,38.5542,24.4332,291,146,12.2586,375,31.4861,23.5779,286,145,11.9538,432,35.6142,26.045,324,103,8.2797,482,38.746,26.896,344,104,8.1314,510,39.8749,27.0718,343,103,8.1294,507,40.0158,362,27.4035,110,8.327,536,40.5753
530330084003,Broadway,Capitol Hill,285,29.3512,113,11.6375,33.1454,294,41,4.6223,448,50.5073,33.2584,296,42,4.7191,451,50.6742,26.8015,212,100,12.6422,463,58.5335,36.7322,299,34,4.1769,466,57.2482,45.5446,368,21,2.599,494,61.1386,46.051,379,20,2.4301,507,61.6039,46.4455,392,21,2.4882,524,62.0853,413,46.9852,22,2.5028,551,62.6849
530330085001,Pioneer Square,Downtown,147,20.5594,65,9.0909,21.1221,192,0,0,258,28.3828,21.2222,191,0,0,257,28.5556,14.2398,133,7,0.7495,232,24.8394,18.6848,179,17,1.7745,316,32.9854,24.1164,232,49,5.0936,357,37.1102,24.9008,251,49,4.8611,383,37.996,25.0752,250,48,4.8144,380,38.1143,259,25.1701,52,5.0534,397,38.5811
530330085002,Yesler Terrace,Downtown,129,15.6934,95,11.5572,23.7127,175,0,0,241,32.6558,23.913,176,0,0,243,33.0163,20.5167,135,0,0,177,26.8997,31.8584,216,7,1.0324,262,38.6431,30.2326,208,14,2.0349,250,36.3372,31.083,221,13,1.8284,265,37.2714,31.1707,221,13,1.8336,265,37.3766,236,31.8059,14,1.8868,282,38.0054
530330085003,International District,Downtown,42,1.4052,6,0.2007,2.5803,45,9,0.5161,45,2.5803,2.5937,45,9,0.5187,45,2.5937,2.3411,42,9,0.5017,55,3.0658,2.994,55,0,0,75,4.0827,3.6424,66,0,0,98,5.4084,3.7982,70,0,0,102,5.5345,3.7817,70,0,0,102,5.5105,75,3.9494,0,0,110,5.7925
530330086001,Minor,Central Area,216,31.8115,91,13.4021,33.02,281,29,3.4078,411,48.2961,33.4101,290,29,3.341,423,48.7327,33.1126,250,21,2.7815,383,50.7285,35.0126,278,30,3.7783,394,49.6222,39.4366,308,20,2.5608,492,62.9962,39.9513,328,22,2.6797,522,63.581,40.5276,338,22,2.6379,536,64.2686,338,40.625,23,2.7644,536,64.4231
530330086002,Minor,Central Area,107,17.7741,22,3.6545,35.6459,149,35,8.3732,238,56.9378,36.0577,150,35,8.4135,239,57.4519,39.4293,304,63,8.1712,492,63.8132,36.9359,311,49,5.8195,475,56.4133,37.5,306,59,7.2304,491,60.1716,37.9391,324,60,7.0258,519,60.7728,38.4705,332,59,6.8366,528,61.1819,345,38.5475,64,7.1508,548,61.2291
530330086003,Minor,Central Area,91,13.9571,32,4.908,20.8276,151,0,0,234,32.2759,21.1618,153,0,0,237,32.7801,25.6447,179,0,0,192,27.5072,22.4828,163,0,0,184,25.3793,14.1497,104,0,0,116,15.7823,14.4547,110,0,0,123,16.1629,14.5408,114,0,0,127,16.199,118,14.9367,0,0,132,16.7089
530330087001,Minor,Central Area,231,20.7921,91,8.1908,31.7784,327,7,0.6803,427,41.4966,32.2243,339,7,0.6654,442,42.0152,35.9657,378,18,1.7127,527,50.1427,29.9169,324,28,2.5854,500,46.1681,33.5807,362,33,3.0612,501,46.475,34.2177,374,33,3.0192,515,47.118,34.2128,389,34,2.9903,537,47.2296,407,34.8161,36,3.0796,561,47.9897
530330087002,Minor,Central Area,106,16.4087,13,2.0124,14.5917,109,0,0,213,28.5141,14.7906,113,0,0,220,28.7958,25.2874,198,7,0.894,344,43.9336,27.4093,219,15,1.8773,336,42.0526,36.7971,301,32,3.912,453,55.379,37.6499,314,30,3.5971,472,56.5947,37.7491,322,31,3.6342,483,56.6237,329,37.9469,33,3.8062,494,56.9781
530330087003,Minor,Central Area,169,19.8124,76,8.9097,43.3272,474,15,1.3711,508,46.4351,43.5094,486,15,1.3429,521,46.6428,41.0569,404,14,1.4228,461,46.8496,35.5094,359,22,2.1761,428,42.3343,31.5891,326,43,4.1667,420,40.6977,32.6609,340,43,4.1306,436,41.8828,32.6648,342,44,4.2025,440,42.0248,353,33.0834,46,4.3112,453,42.4555
530330088001,Minor,Central Area,306,33.6264,111,12.1978,35.3244,343,73,7.518,427,43.9753,35.6206,353,74,7.4672,439,44.2987,36.8677,379,54,5.2529,518,50.3891,28.1977,291,77,7.4612,432,41.8605,37.8744,392,94,9.0821,553,53.43,38.6322,418,97,8.9649,587,54.2514,38.9753,426,99,9.0576,596,54.5288,435,39.1539,102,9.1809,610,54.9055
530330088002,Minor,Central Area,190,23.3415,120,14.742,26.162,197,15,1.992,282,37.4502,26.4075,197,15,2.0107,282,37.8016,30.2741,254,13,1.5495,442,52.6818,30.1038,261,8,0.9227,411,47.4048,30.0443,271,11,1.2195,462,51.2195,30.9211,282,10,1.0965,479,52.5219,31.0573,282,10,1.1013,478,52.6432,296,31.4225,11,1.1677,502,53.2909
530330088003,Minor,Central Area,143,20.0561,80,11.2202,24.6914,160,14,2.1605,246,37.963,24.8447,160,14,2.1739,246,38.1988,21.2121,147,40,5.772,241,34.7763,30.9958,221,38,5.3296,324,45.4418,38.5892,279,41,5.6708,398,55.0484,39.8123,297,40,5.3619,420,56.3003,39.9743,311,42,5.3985,439,56.4267,318,40.2023,45,5.689,449,56.7636
530330089001,Mount Baker,Rainier Valley,298,31.8036,332,35.4322,45.7389,424,66,7.1197,544,58.6839,45.7754,428,66,7.0588,550,58.8235,47.3367,471,85,8.5427,659,66.2312,41.517,416,70,6.986,644,64.2715,45.245,471,78,7.4928,740,71.0855,45.9693,479,74,7.1017,750,71.977,46.2043,493,75,7.0291,770,72.1649,501,46.2604,79,7.2946,783,72.2992
